coverage_modelFreeScore,seqId,seq,semantic
2.2319379820436835E-8,586,19049105 -1 1734104 -1 1734104 -1  -2 ,'Potassium Chloride' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
2.1634939479578043E-8,1054,1713332 -1 1201620 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Codeine' -1 'Acetaminophen' -1 -2 
1.9171929942409746E-8,1533,956874 -1 956874 -1 1149380 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'fluticasone' -1 -2 
1.5777265887127293E-8,1850,1797513 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
7.0620607242028516E-9,887,1125315 -1 1734104 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Cephalexin' -1 -2 
6.5986933473635635E-9,891,1713332 -1 1125315 -1 1797513 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 -2 
5.610709477055921E-9,658,19049105 -1 956874 -1 1786621 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Cephalexin' -1 -2 
4.959464927407132E-9,1391,1149380 -1 1149380 -1 1125315 -1  -2 ,'fluticasone' -1 'fluticasone' -1 'Acetaminophen' -1 -2 
4.922253980675602E-9,2066,956874 -1 956874 -1 1713332 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Amoxicillin' -1 'Furosemide' -1 -2 
4.922253980675602E-9,714,1125315 -1 1307046 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Metoprolol' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,1624,19049105 -1 19049105 -1 956874 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Furosemide' -1 'Furosemide' -1 -2 
4.54209938908607E-9,1622,956874 -1 19049105 -1 956874 -1 19049105 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,695,1713332 -1 956874 -1 19049105 -1  -2 ,'Amoxicillin' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,640,1125315 -1 1713332 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Influenza virus vaccine' -1 -2 
2.1929154429333635E-9,659,19049105 -1 1786621 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Cephalexin' -1 'Furosemide' -1 -2 
1.7816648877265339E-9,1808,1125315 1174888 -1 1713332 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Azithromycin' -1 -2 
1.7816648877265339E-9,1386,1177480 -1 1125315 -1 1125315 -1  -2 ,'Ibuprofen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,1334,1174888 -1 1149380 -1 1149380 -1  -2 ,'Hydrocodone' -1 'fluticasone' -1 'fluticasone' -1 -2 
1.2644890719232336E-9,1469,986417 -1 1125315 -1 1125315 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,837,1713332 -1 1506270 -1 1506270 -1  -2 ,'Amoxicillin' -1 'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
0.0,655,1125315 -1 1551099 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Influenza virus vaccine' -1 -2 
0.0,607,19049105 -1 1174888 -1 1786621 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
9.403531019685802E-8,559,1125315 -1 19049105 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Influenza virus vaccine' -1 -2 
1.2472045556225473E-7,1530,956874 -1 956874 -1 1154343 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Albuterol' -1 -2 
3.54975567016821E-8,921,1125315 -1 1713332 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Levofloxacin' -1 -2 
3.0203160271064635E-7,1300,1125315 -1 1125315 -1 1346823 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'carvedilol' -1 -2 
3.404224255198884E-7,1003,1551099 -1 1551099 -1 1125315 -1  -2 ,'Prednisone' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
2.2340513175640608E-8,1451,1125315 -1 1174888 -1 974166 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrochlorothiazide' -1 -2 
2.4700587868107525E-8,2126,1125315 -1 1125315 1153664 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Propoxyphene' -1 'Acetaminophen' -1 -2 
3.6889338470099986E-8,981,1713332 -1 1713332 -1 956874 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Furosemide' -1 -2 
2.6949341043046606E-8,427,1174888 -1 1135766 -1  -2 ,'Hydrocodone' -1 'Phenylephrine' -1 -2 
1.567713487259056E-8,1731,967823 986417 19049105 -1 1125315 -1  -2 ,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.2848561765379364E-7,1418,1307046 -1 956874 -1 1125315 -1  -2 ,'Metoprolol' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
3.49257320620107E-8,1045,1734104 -1 1154343 -1 1154343 -1  -2 ,'Azithromycin' -1 'Albuterol' -1 'Albuterol' -1 -2 
1.632878802863064E-8,842,1786621 -1 1125315 -1 1786621 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
4.54209938908607E-9,1619,19049105 -1 956874 -1 19049105 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1.0663794714394153E-7,1426,1124957 -1 1124957 -1 1125315 -1  -2 ,'Oxycodone' -1 'Oxycodone' -1 'Acetaminophen' -1 -2 
1.6875941229494176E-8,1001,1545958 -1 1545958 -1 1174888 -1  -2 ,'atorvastatin' -1 'atorvastatin' -1 'Hydrocodone' -1 -2 
6.295479083423254E-8,1750,1713332 -1 1713332 1759842 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' 'Clavulanate' -1 'Amoxicillin' -1 -2 
2.3190031071874623E-7,1251,956874 -1 956874 -1 1742253 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Levofloxacin' -1 -2 
2.0234763326850722E-7,1020,1307046 -1 1125315 -1 1713332 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.303624949560119E-7,1297,1310149 -1 1174888 -1 1125315 -1  -2 ,'Warfarin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
5.610709477055921E-9,1002,1174888 -1 1539403 -1 1539403 -1  -2 ,'Hydrocodone' -1 'Simvastatin' -1 'Simvastatin' -1 -2 
7.472088105629219E-7,1366,1112921 1154343 -1 1174888 -1  -2 ,'Ipratropium' 'Albuterol' -1 'Hydrocodone' -1 -2 
9.455424692470455E-9,1552,1125315 -1 1125315 -1 778711 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'cyclobenzaprine' -1 -2 
3.60756138622512E-8,1415,956874 -1 1125315 -1 1308216 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Lisinopril' -1 -2 
2.3909730694553785E-8,805,1734104 -1 1742253 -1 1734104 -1  -2 ,'Azithromycin' -1 'Levofloxacin' -1 'Azithromycin' -1 -2 
2.6469851642029683E-8,1155,1346823 -1 1174888 -1 1346823 -1  -2 ,'carvedilol' -1 'Hydrocodone' -1 'carvedilol' -1 -2 
1.3455051089878739E-8,1321,1201620 -1 1201620 -1 1125315 -1  -2 ,'Codeine' -1 'Codeine' -1 'Acetaminophen' -1 -2 
8.424885369389003E-9,726,1154343 -1 1154343 -1 19049105 -1  -2 ,'Albuterol' -1 'Albuterol' -1 'Potassium Chloride' -1 -2 
2.6816400375663018E-8,793,1797513 -1 1713332 -1 1713332 -1  -2 ,'Ciprofloxacin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
4.152296890145922E-8,1335,1149380 -1 1174888 -1 1149380 -1  -2 ,'fluticasone' -1 'Hydrocodone' -1 'fluticasone' -1 -2 
0.0,2170,1174888 -1 939506 967823 986417 -1  -2 ,'Hydrocodone' -1 'Sodium Bicarbonate' 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' -1 -2 
6.125416017524598E-8,539,19049105 -1 1797513 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Ciprofloxacin' -1 'Potassium Chloride' -1 -2 
2.5467089696219593E-7,1540,1174888 -1 744740 -1 1125315 -1  -2 ,'Hydrocodone' -1 'zolpidem' -1 'Acetaminophen' -1 -2 
1.1917254062643762E-7,1307,1125315 -1 1332418 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amlodipine' -1 'Acetaminophen' -1 -2 
1.0205180640071498E-8,1358,1154343 -1 1149380 -1 1149380 -1  -2 ,'Albuterol' -1 'fluticasone' -1 'fluticasone' -1 -2 
3.047728217650526E-8,641,1125315 -1 19121608 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Amoxicillin' -1 -2 
5.035185083364951E-8,1416,956874 -1 1308216 -1 1125315 -1  -2 ,'Furosemide' -1 'Lisinopril' -1 'Acetaminophen' -1 -2 
3.426853332406792E-8,1430,1103314 -1 1125315 -1 1125315 -1  -2 ,'Tramadol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.2929346276321152E-7,1005,1125315 -1 1551099 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Prednisone' -1 -2 
5.513439135213275E-8,571,19049105 -1 956874 -1 19121608 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Influenza virus vaccine' -1 -2 
1.428974092254206E-7,1211,1125315 -1 1125315 -1 1518254 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Dexamethasone' -1 -2 
4.748968380254722E-9,1056,1125315 -1 1713332 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Codeine' -1 -2 
0.0,542,19049105 -1 1786621 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Cephalexin' -1 'Potassium Chloride' -1 -2 
4.922253980675602E-9,988,1734104 -1 1506270 -1 1125315 -1  -2 ,'Azithromycin' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
1.4892852608340971E-7,631,19049105 -1 1174888 -1 1742253 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
4.982740860001602E-8,1194,1125315 -1 956874 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Azithromycin' -1 -2 
3.3464305782309256E-8,1531,1154343 -1 956874 -1 956874 -1  -2 ,'Albuterol' -1 'Furosemide' -1 'Furosemide' -1 -2 
1.181330969985831E-8,592,1125315 -1 1797513 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Ciprofloxacin' -1 'Influenza virus vaccine' -1 -2 
4.922253980675602E-9,828,1713332 -1 1713332 -1 1506270 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Methylprednisolone' -1 -2 
1.9169483420399223E-8,1481,956874 -1 1153013 -1 1125315 -1  -2 ,'Furosemide' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
2.859091021872441E-7,916,1154343 -1 1713332 -1 1713332 -1  -2 ,'Albuterol' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
8.789295525405135E-8,548,1734104 -1 19049105 -1 19049105 -1  -2 ,'Azithromycin' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1.9987654773648523E-8,1745,956874 -1 956874 -1 956874 -1 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
6.673665313938047E-9,1244,1361711 -1 1125315 -1 1174888 -1  -2 ,'Nitroglycerin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.2644890719232336E-9,1841,1506270 -1 1506270 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.696208357017145E-7,1504,956874 -1 1125315 -1 1124957 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
1.8946180607149193E-7,706,956874 -1 19049105 -1 1551099 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Prednisone' -1 -2 
4.49222859082802E-8,749,19049105 -1 1149380 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'fluticasone' -1 'Acetaminophen' -1 -2 
3.466823174494748E-8,616,19121608 -1 1734104 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.784838460315592E-8,1785,1786621 -1 1713332 -1 1125315 1174888 -1  -2 ,'Cephalexin' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.443974149007441E-7,648,1125315 -1 1742253 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Potassium Chloride' -1 -2 
2.0454687953767412E-7,866,1125315 -1 1734104 -1 1797513 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Ciprofloxacin' -1 -2 
8.094239846399591E-8,1179,956874 -1 1713332 -1 1154343 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Albuterol' -1 -2 
5.705547540868976E-8,1696,1125315 1174888 -1 19049105 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
2.0824220955220458E-8,871,1742253 -1 1786621 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,1967,1308216 -1 1125315 1174888 -1 1174888 -1  -2 ,'Lisinopril' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
4.683783327414209E-7,1175,1551099 -1 1125315 -1 1154343 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
1.0676448596789046E-7,1793,1734104 -1 1734104 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.0101440929622538E-7,1383,956874 -1 1125315 -1 1346823 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'carvedilol' -1 -2 
5.26759131762895E-8,895,1742253 -1 1713332 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
2.6004612873732176E-8,637,1125315 -1 19049105 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Cephalexin' -1 -2 
2.5199101028457454E-8,1101,1713332 -1 1153013 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
1.4689090253983337E-7,1262,1125315 -1 1346823 -1 1174888 -1  -2 ,'Acetaminophen' -1 'carvedilol' -1 'Hydrocodone' -1 -2 
9.760964424547197E-8,951,1551099 -1 1125315 -1 1742253 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
6.442999289903406E-8,1063,1174888 -1 1713332 -1 1149380 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'fluticasone' -1 -2 
3.60756138622512E-8,1413,1125315 -1 956874 -1 1308216 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Lisinopril' -1 -2 
2.1634939479578043E-8,1513,956874 -1 956874 -1 1201620 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Codeine' -1 -2 
1.5086630938536443E-8,1012,1506270 -1 1174888 -1 1506270 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
4.922253980675602E-9,1435,1174888 -1 974166 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrochlorothiazide' -1 'Hydrocodone' -1 -2 
2.923819930349991E-7,582,1742253 -1 1742253 -1 19049105 -1  -2 ,'Levofloxacin' -1 'Levofloxacin' -1 'Potassium Chloride' -1 -2 
1.2419501911866058E-7,705,19049105 -1 956874 -1 1551099 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Prednisone' -1 -2 
7.808732022103343E-8,698,19049105 -1 1713332 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Furosemide' -1 -2 
6.231440909770457E-8,1083,1125315 -1 1153013 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Promethazine' -1 'Azithromycin' -1 -2 
4.044713660329845E-8,894,1713332 -1 1797513 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
3.3570934019253134E-8,2069,1125315 1153664 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.8995077399615775E-8,1068,1713332 -1 1154343 -1 1154343 -1  -2 ,'Amoxicillin' -1 'Albuterol' -1 'Albuterol' -1 -2 
2.5290789032122256E-8,1557,956874 -1 903963 -1 1125315 -1  -2 ,'Furosemide' -1 'Triamcinolone' -1 'Acetaminophen' -1 -2 
2.30301270790381E-8,905,1734104 -1 1154343 -1 1734104 -1  -2 ,'Azithromycin' -1 'Albuterol' -1 'Azithromycin' -1 -2 
1.9171929942409746E-8,560,1125315 -1 19121608 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Potassium Chloride' -1 -2 
8.424885369389003E-9,556,19049105 -1 1506270 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Methylprednisolone' -1 'Potassium Chloride' -1 -2 
7.747486979318292E-9,621,1734104 -1 1125315 -1 19121608 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
4.922253980675602E-9,827,1713332 -1 1506270 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Methylprednisolone' -1 'Amoxicillin' -1 -2 
0.0,825,1734104 -1 1734104 -1 1506270 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Methylprednisolone' -1 -2 
8.043279309555195E-7,2116,1125315 -1 1124957 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.992342791012816E-7,1079,1154343 -1 1734104 -1 1125315 -1  -2 ,'Albuterol' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.7304771771647404E-7,1091,1154343 -1 1713332 -1 1125315 -1  -2 ,'Albuterol' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.9576842464674503E-7,1170,956874 -1 1759842 -1 1125315 -1  -2 ,'Furosemide' -1 'Clavulanate' -1 'Acetaminophen' -1 -2 
7.977070218001182E-8,713,1307046 -1 1125315 -1 19049105 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
5.398109063027522E-8,602,19049105 -1 1797513 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 -2 
3.7302510260886574E-8,1573,19049105 -1 19049105 -1 19049105 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
2.7101069879669164E-8,1571,1125315 -1 19049105 -1 19049105 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
2.5029050769327288E-8,2171,1174888 -1 956874 -1 956874 -1 956874 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
2.1160707639260678E-8,643,1713332 -1 19121608 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
1.2644890719232336E-9,1021,1506270 -1 1125315 -1 1506270 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
5.550293287307461E-7,1292,1174888 -1 1310149 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Warfarin' -1 'Acetaminophen' -1 -2 
3.981349809936833E-7,690,19049105 -1 1125315 -1 1551099 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Prednisone' -1 -2 
2.8339389265612515E-7,1298,1310149 -1 1125315 -1 1174888 -1  -2 ,'Warfarin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.4574254233138617E-7,1071,1742253 -1 1125315 -1 1154343 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
2.1315685728229326E-7,899,1174888 -1 1742253 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Amoxicillin' -1 -2 
1.6681520988691774E-7,1427,1124957 -1 1125315 -1 1124957 -1  -2 ,'Oxycodone' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
1.272087218883164E-7,1047,1154343 -1 1174888 -1 1713332 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1.2347909019492404E-7,979,1125315 -1 1551099 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Amoxicillin' -1 -2 
7.795889834716976E-8,669,956874 -1 1742253 -1 19049105 -1  -2 ,'Furosemide' -1 'Levofloxacin' -1 'Potassium Chloride' -1 -2 
7.641550201270892E-8,1970,1174888 -1 1307046 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Metoprolol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
5.863475798395147E-8,1065,1163944 -1 1734104 -1 1125315 -1  -2 ,'Guaifenesin' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
4.4679532420554906E-8,922,1713332 -1 1125315 -1 1742253 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
4.2029612991756065E-8,679,1734104 -1 956874 -1 19049105 -1  -2 ,'Azithromycin' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
3.4363475135051374E-8,1524,778711 -1 1125315 -1 1174888 -1  -2 ,'cyclobenzaprine' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.9306559620350732E-8,1879,1125315 -1 1705674 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Trimethoprim' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.784838460315592E-8,1119,1713332 -1 1125315 -1 1124957 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
2.3909730694553785E-8,587,1734104 -1 19049105 -1 1734104 -1  -2 ,'Azithromycin' -1 'Potassium Chloride' -1 'Azithromycin' -1 -2 
1.5596149881915647E-8,708,1125315 -1 19049105 -1 1308216 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Lisinopril' -1 -2 
1.544502631902451E-8,1214,1125315 -1 1125315 -1 1503297 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Metformin' -1 -2 
8.252696089601695E-9,761,19121608 -1 1125315 -1 956874 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
4.922253980675602E-9,2044,956874 -1 956874 -1 956874 -1 1734104 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Azithromycin' -1 -2 
4.922253980675602E-9,588,19049105 -1 1713332 -1 1734104 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Azithromycin' -1 -2 
4.54209938908607E-9,561,19121608 -1 19049105 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.1929154429333635E-9,2254,19049105 -1 956874 -1 956874 -1 956874 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
1.2644890719232336E-9,668,1125315 -1 1506270 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Influenza virus vaccine' -1 -2 
0.0,804,1734104 -1 1734104 -1 1742253 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Levofloxacin' -1 -2 
4.5718249286101514E-7,1210,1518254 -1 1125315 -1 1125315 -1  -2 ,'Dexamethasone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.800405094278208E-7,950,1125315 -1 1742253 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Prednisone' -1 -2 
3.063851270389083E-7,2080,1125315 1174888 -1 1153013 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
2.923794615787569E-7,999,1174888 -1 1551099 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Prednisone' -1 'Prednisone' -1 -2 
2.864141814378736E-7,964,1734104 -1 1551099 -1 1125315 -1  -2 ,'Azithromycin' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
2.460872383596737E-7,1181,1742253 -1 1125315 -1 956874 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
2.431713205942296E-7,1474,1154343 -1 956874 -1 1125315 -1  -2 ,'Albuterol' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
2.3115353331518142E-7,1327,1192710 -1 1125315 1174888 -1  -2 ,'Chlorpheniramine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.2863486262584084E-7,931,1174888 -1 1734104 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Prednisone' -1 -2 
2.1637200435374596E-7,765,19049105 -1 1154343 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Albuterol' -1 'Furosemide' -1 -2 
2.1624127692787153E-7,2276,1125315 -1 1713332 1759842 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.0295754497769693E-7,880,1742253 -1 1174888 -1 1734104 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.710262281672362E-7,1378,1149380 -1 1154343 -1 1125315 -1  -2 ,'fluticasone' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
1.6797180899108547E-7,756,1174888 -1 956874 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Influenza virus vaccine' -1 -2 
1.6729279842953122E-7,1080,1734104 -1 1125315 -1 1154343 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
1.4373089654442103E-7,1790,1125315 1174888 -1 1742253 -1 1742253 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Levofloxacin' -1 -2 
1.0279326547076011E-7,1165,1125315 -1 1545958 -1 1174888 -1  -2 ,'Acetaminophen' -1 'atorvastatin' -1 'Hydrocodone' -1 -2 
9.268692153899775E-8,1434,1174888 -1 1174888 -1 974166 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrochlorothiazide' -1 -2 
6.252760043260614E-8,3031,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
