support,seqId,seq,semantic
575,5062,1125315 -1 1713332 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
575,4776,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
575,4714,1125315 1174888 -1 1125315 -1 1154343 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
575,3533,1125315 -1 1125315 -1 1705674 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Trimethoprim' -1 -2 
575,2662,1174888 -1 1174888 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
575,2594,1174888 -1 1154343 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Albuterol' -1 -2 
575,2226,1174888 -1 1125315 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
575,1473,1713332 -1 1713332 -1 1125315 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
575,1463,1713332 -1 1713332 -1 19049105 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Potassium Chloride' -1 -2 
574,5592,956874 -1 1174888 -1 1125315 -1 956874 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
574,3452,1125315 1174888 -1 986417 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'POLYETHYLENE GLYCOL 3350' -1 -2 
574,2998,1174888 -1 19049105 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
574,1533,1705674 -1 1125315 1174888 -1  -2 ,'Trimethoprim' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
574,1474,1713332 -1 1713332 -1 1713332 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
574,1274,1713332 -1 1713332 -1 956874 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Furosemide' -1 -2 
574,1032,1153664 -1 1734104 -1  -2 ,'Propoxyphene' -1 'Azithromycin' -1 -2 
574,232,1759842 -1 19049105 -1  -2 ,'Clavulanate' -1 'Potassium Chloride' -1 -2 
574,150,19121608 -1 1551099 -1  -2 ,'Influenza virus vaccine' -1 'Prednisone' -1 -2 
573,5671,956874 -1 19049105 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
573,5430,956874 -1 1125315 -1 1786621 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
573,5092,1125315 -1 1734104 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
573,4230,1125315 -1 1174888 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
573,3768,1125315 -1 1125315 1174888 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
573,3446,1125315 1174888 -1 974166 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrochlorothiazide' -1 -2 
573,3298,1125315 -1 923645 -1  -2 ,'Acetaminophen' -1 'Omeprazole' -1 -2 
573,3112,1154343 -1 1174888 -1 1154343 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
573,2837,1174888 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
573,2420,1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
573,2114,1174888 -1 956874 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
573,1609,1551099 -1 1125315 -1 1125315 1174888 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
573,1055,1734104 -1 903963 -1  -2 ,'Azithromycin' -1 'Triamcinolone' -1 -2 
573,442,19049105 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
573,304,19049105 -1 970250 -1  -2 ,'Potassium Chloride' -1 'Spironolactone' -1 -2 
573,74,1309944 -1  -2 ,'Amiodarone' -1 -2 
572,5586,956874 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
572,5556,956874 -1 1734104 -1 1174888 -1  -2 ,'Furosemide' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
572,4715,1125315 1174888 -1 1154343 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
572,4503,1125315 1174888 -1 1705674 1836430 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
572,4475,1125315 1174888 -1 1836430 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Sulfamethoxazole' -1 -2 
572,4090,1125315 -1 1153664 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 'Hydrocodone' -1 -2 
572,3816,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
572,3294,1125315 -1 939506 -1  -2 ,'Acetaminophen' -1 'Sodium Bicarbonate' -1 -2 
572,3275,997881 -1 1125315 -1  -2 ,'Clindamycin' -1 'Acetaminophen' -1 -2 
572,2903,1174888 -1 1713332 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Potassium Chloride' -1 -2 
572,2715,1174888 -1 1174888 -1 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
572,2401,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
572,1993,1177480 -1 1174888 -1  -2 ,'Ibuprofen' -1 'Hydrocodone' -1 -2 
572,1340,1713332 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
572,992,1738521 -1 1125315 -1  -2 ,'Doxycycline' -1 'Acetaminophen' -1 -2 
572,935,1742253 -1 1125315 1174888 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
572,212,19121608 -1 1174888 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
571,4236,1125315 -1 1174888 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
571,3281,975125 -1 1125315 -1  -2 ,'Hydrocortisone' -1 'Acetaminophen' -1 -2 
571,2260,1174888 -1 1125315 -1 1734104 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
571,1847,956874 -1 1332418 -1  -2 ,'Furosemide' -1 'Amlodipine' -1 -2 
571,1754,1506270 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
571,1529,956874 -1 1705674 -1  -2 ,'Furosemide' -1 'Trimethoprim' -1 -2 
571,1061,1734104 -1 956874 -1 1125315 -1  -2 ,'Azithromycin' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
571,492,19049105 -1 1174888 -1 1734104 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
570,4875,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
570,4840,1125315 1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
570,4779,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
570,3150,1154332 -1 1125315 -1  -2 ,'Pseudoephedrine' -1 'Acetaminophen' -1 -2 
570,3025,956874 -1 1163944 -1  -2 ,'Furosemide' -1 'Guaifenesin' -1 -2 
570,2163,1174888 -1 1153013 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
570,1830,1346823 -1 1125315 -1 1125315 -1  -2 ,'carvedilol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
570,1809,1361711 -1 1125315 1174888 -1  -2 ,'Nitroglycerin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
570,1671,1539403 -1 1125315 -1 1125315 -1  -2 ,'Simvastatin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
570,1409,1713332 -1 1174888 -1 19049105 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
570,826,1759842 -1 956874 -1  -2 ,'Clavulanate' -1 'Furosemide' -1 -2 
570,164,1307046 -1 19121608 -1  -2 ,'Metoprolol' -1 'Influenza virus vaccine' -1 -2 
569,5591,956874 -1 1174888 -1 956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
569,5352,956874 -1 956874 -1 956874 -1 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
569,5335,956874 -1 1742253 -1 956874 -1  -2 ,'Furosemide' -1 'Levofloxacin' -1 'Furosemide' -1 -2 
569,4552,1125315 1174888 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
569,4408,1125315 -1 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
569,4149,1125315 -1 1174888 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Codeine' -1 -2 
569,4081,1125315 -1 1153013 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Promethazine' -1 'Hydrocodone' -1 -2 
569,3947,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
569,3698,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
569,2891,1174888 -1 1734104 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
569,1107,1734104 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
569,456,19049105 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
569,40,1000632 -1  -2 ,'Clotrimazole' -1 -2 
568,5361,956874 -1 956874 -1 1125315 -1 1174888 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
568,4660,1125315 1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
568,4226,1125315 -1 1174888 -1 1742253 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
568,3993,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
568,3291,948078 -1 1125315 -1  -2 ,'pantoprazole' -1 'Acetaminophen' -1 -2 
568,3138,1154343 -1 1174888 -1 1125315 1174888 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
568,2659,1174888 -1 1174888 -1 1174888 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
568,2455,1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
568,2208,1174888 -1 1125315 -1 1759842 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Clavulanate' -1 -2 
568,1408,1713332 -1 19049105 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
568,1317,1713332 -1 1125315 -1 19121608 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
568,1275,1713332 -1 956874 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Furosemide' -1 'Amoxicillin' -1 -2 
568,1158,1734104 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
568,756,1786621 -1 1125315 -1 1713332 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
568,755,1786621 -1 1713332 -1 1125315 -1  -2 ,'Cephalexin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
568,373,19049105 -1 1125315 -1 1154343 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
567,5364,956874 -1 956874 -1 1174888 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
567,5362,956874 -1 956874 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
567,5083,1125315 -1 1734104 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Potassium Chloride' -1 -2 
567,5017,1125315 -1 1742253 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Amoxicillin' -1 -2 
567,4479,1125315 1174888 -1 1174888 -1 19121608 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
567,4285,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
567,3880,1125315 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
567,3381,1125315 -1 1734104 -1 956874 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Furosemide' -1 -2 
567,3199,1153013 -1 956874 -1  -2 ,'Promethazine' -1 'Furosemide' -1 -2 
567,2714,1174888 -1 1174888 -1 956874 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
567,2400,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
567,2388,1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
567,1769,1506270 -1 1174888 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
567,1366,1713332 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
567,394,19049105 -1 1786621 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
566,4897,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
566,4878,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
566,4123,1125315 -1 1734104 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Albuterol' -1 -2 
566,3767,1125315 -1 1125315 1174888 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
566,1348,1713332 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
566,1298,1713332 -1 1125315 -1 1506270 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
566,894,1742253 -1 1124957 -1  -2 ,'Levofloxacin' -1 'Oxycodone' -1 -2 
565,5490,956874 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
565,5436,956874 -1 19121608 -1 1125315 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
565,2733,1174888 -1 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
565,2157,1174888 -1 1124957 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Oxycodone' -1 'Hydrocodone' -1 -2 
565,1857,956874 -1 1326303 -1  -2 ,'Furosemide' -1 'Digoxin' -1 -2 
565,1273,1713332 -1 956874 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
565,1093,1734104 -1 1125315 -1 19049105 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
565,573,19049105 -1 19049105 -1 19049105 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
564,5623,956874 -1 1713332 -1 19049105 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Potassium Chloride' -1 -2 
564,5416,956874 -1 1125315 -1 1506270 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
564,4068,1125315 -1 1149380 -1 1174888 -1  -2 ,'Acetaminophen' -1 'fluticasone' -1 'Hydrocodone' -1 -2 
564,4044,1125315 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
564,3113,1154343 -1 1154343 -1 1174888 -1  -2 ,'Albuterol' -1 'Albuterol' -1 'Hydrocodone' -1 -2 
564,2660,1174888 -1 1174888 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
564,2458,1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
564,1989,1192710 -1 1125315 -1  -2 ,'Chlorpheniramine' -1 'Acetaminophen' -1 -2 
564,1397,1713332 -1 1734104 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
564,708,1551099 -1 1786621 -1  -2 ,'Prednisone' -1 'Cephalexin' -1 -2 
563,5382,956874 -1 956874 -1 956874 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
563,5018,1125315 -1 1713332 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Levofloxacin' -1 -2 
563,4511,1125315 1174888 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
563,2824,1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
563,2500,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
563,2328,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
563,1960,1201620 -1 1154343 -1  -2 ,'Codeine' -1 'Albuterol' -1 -2 
563,1807,1361711 -1 956874 -1  -2 ,'Nitroglycerin' -1 'Furosemide' -1 -2 
563,1489,1713332 1759842 -1 1734104 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Azithromycin' -1 -2 
563,889,1149380 -1 1742253 -1  -2 ,'fluticasone' -1 'Levofloxacin' -1 -2 
563,354,19049105 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
563,329,19049105 -1 956874 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Amoxicillin' -1 -2 
563,5,739138 -1  -2 ,'Sertraline' -1 -2 
562,5534,956874 -1 1154343 -1 1154343 -1  -2 ,'Furosemide' -1 'Albuterol' -1 'Albuterol' -1 -2 
562,5058,1125315 -1 1713332 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
562,4579,1125315 1174888 -1 1506270 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
562,4578,1125315 1174888 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
562,4507,1125315 1174888 -1 1797513 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
562,4320,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
562,3623,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
562,2256,1174888 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
562,1952,1307046 -1 1307046 -1 1307046 -1  -2 ,'Metoprolol' -1 'Metoprolol' -1 'Metoprolol' -1 -2 
562,1612,1551099 -1 1125315 1174888 -1 1125315 -1  -2 ,'Prednisone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
562,1257,1713332 -1 974166 -1  -2 ,'Amoxicillin' -1 'Hydrochlorothiazide' -1 -2 
561,4993,1125315 -1 1551099 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Prednisone' -1 -2 
561,4522,1125315 1174888 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
561,4242,1125315 -1 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
