modelFreeScore,seqId,seq,semantic
2.5179422998146496E-7,1132,956874 -1 956874 -1 1734104 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Azithromycin' -1 -2 
2.498671412302672E-7,880,1125315 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.4979997338121404E-7,270,1786621 -1 1174888 -1 1174888 -1  -2 ,'Cephalexin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.4972407165625E-7,708,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.495334684645067E-7,107,1797513 -1 19121608 -1  -2 ,'Ciprofloxacin' -1 'Influenza virus vaccine' -1 -2 
2.489585658446257E-7,959,1125315 -1 1174888 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
2.4865879636332634E-7,647,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.4863667453066613E-7,879,1125315 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
2.483430624773208E-7,339,903963 -1 1734104 -1  -2 ,'Triamcinolone' -1 'Azithromycin' -1 -2 
2.466260687110123E-7,462,1539403 -1 1539403 -1  -2 ,'Simvastatin' -1 'Simvastatin' -1 -2 
2.446141189021397E-7,1180,903963 -1 903963 -1  -2 ,'Triamcinolone' -1 'Triamcinolone' -1 -2 
2.435975432266416E-7,142,19121608 -1 1125315 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.433813428254753E-7,681,1174888 -1 1506270 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
2.4302704756518687E-7,591,986417 -1 1174888 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Hydrocodone' -1 -2 
2.429445653543777E-7,838,1125315 -1 1201620 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Codeine' -1 'Acetaminophen' -1 -2 
2.424109276012593E-7,843,1125315 -1 1125315 -1 1308216 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Lisinopril' -1 -2 
2.4175404446942964E-7,498,1125315 -1 1503297 -1  -2 ,'Acetaminophen' -1 'Metformin' -1 -2 
2.4159549976036557E-7,1067,1125315 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2.415414599134718E-7,890,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.4115475939557044E-7,191,967823 19049105 -1  -2 ,'Sodium Chloride' 'Potassium Chloride' -1 -2 
2.409014165455247E-7,1095,1125315 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.4079644182132787E-7,784,1125315 -1 967823 -1  -2 ,'Acetaminophen' -1 'Sodium Chloride' -1 -2 
2.4029041573064407E-7,628,1174888 -1 1125315 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
2.3962838928867625E-7,918,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.395624673506742E-7,1021,1125315 1174888 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
2.3918488263494244E-7,919,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.3912861089735066E-7,637,1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
2.3675016085905607E-7,535,1307046 -1 1308216 -1  -2 ,'Metoprolol' -1 'Lisinopril' -1 -2 
2.359337899816555E-7,213,19049105 -1 1125315 -1 19121608 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
2.356621848383761E-7,402,1713332 -1 1734104 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.3559061633604668E-7,783,967823 -1 1125315 -1  -2 ,'Sodium Chloride' -1 'Acetaminophen' -1 -2 
2.351301398658363E-7,1179,939506 986417 19049105 -1  -2 ,'Sodium Bicarbonate' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
2.351301398658363E-7,1178,939506 967823 986417 19049105 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
2.351301398658363E-7,1177,939506 967823 19049105 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' 'Potassium Chloride' -1 -2 
2.351301398658363E-7,1122,967823 986417 19049105 -1  -2 ,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
2.351301398658363E-7,195,939506 19049105 -1  -2 ,'Sodium Bicarbonate' 'Potassium Chloride' -1 -2 
2.3396608964057975E-7,323,1734104 -1 1201620 -1  -2 ,'Azithromycin' -1 'Codeine' -1 -2 
2.3275508166512103E-7,1093,1125315 -1 1713332 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.3026984470074035E-7,722,1174888 -1 1734104 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
2.2844540142125985E-7,482,1506270 -1 1149380 -1  -2 ,'Methylprednisolone' -1 'fluticasone' -1 -2 
2.2834196843793283E-7,340,1734104 -1 903963 -1  -2 ,'Azithromycin' -1 'Triamcinolone' -1 -2 
2.238718732722278E-7,254,1797513 -1 1174888 -1 1174888 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.237632759224005E-7,633,1174888 -1 19121608 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
2.226427026425229E-7,1031,1125315 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.2209790711890991E-7,961,1125315 -1 1174888 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.218960501829005E-7,167,19049105 -1 1539403 -1  -2 ,'Potassium Chloride' -1 'Simvastatin' -1 -2 
2.2049275761060123E-7,970,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.1963954825232082E-7,122,1308216 -1 19121608 -1  -2 ,'Lisinopril' -1 'Influenza virus vaccine' -1 -2 
2.172577844082247E-7,887,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.1658367945707084E-7,1086,1125315 -1 1713332 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Azithromycin' -1 -2 
2.1495305317073208E-7,751,1153664 -1 1125315 -1 1125315 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.14664869427654E-7,35,1115008 -1  -2 ,'Naproxen' -1 -2 
2.1356979932450212E-7,649,1174888 -1 1125315 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.118933217169607E-7,668,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.113717093775389E-7,650,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.1034882112179033E-7,889,1125315 -1 1125315 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.0539738971534035E-7,356,1734104 -1 1174888 -1 1734104 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
2.0505868375910227E-7,702,1174888 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.0419369976043066E-7,925,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.037912613535735E-7,842,1125315 -1 1308216 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Lisinopril' -1 'Acetaminophen' -1 -2 
2.0269525767085429E-7,412,1713332 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.0225555724234692E-7,134,1124957 -1 19121608 -1  -2 ,'Oxycodone' -1 'Influenza virus vaccine' -1 -2 
2.022403924870001E-7,268,1786621 -1 1174888 -1 1125315 -1  -2 ,'Cephalexin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.0168951884670202E-7,981,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.012791527735164E-7,129,1154029 -1 19121608 -1  -2 ,'Fentanyl' -1 'Influenza virus vaccine' -1 -2 
2.0101415056756456E-7,803,1125315 -1 903963 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Triamcinolone' -1 'Acetaminophen' -1 -2 
2.0087793240811673E-7,669,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.0085939663053315E-7,500,956874 -1 1503297 -1  -2 ,'Furosemide' -1 'Metformin' -1 -2 
2.0049277817354168E-7,877,1125315 -1 1125315 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
1.9958305987852507E-7,923,1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.9914943741313858E-7,618,1174888 -1 1125315 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
1.9845916756981975E-7,872,1125315 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.9701021282548532E-7,545,1308216 -1 1174888 -1 1125315 -1  -2 ,'Lisinopril' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.969773031221298E-7,147,19121608 -1 1174888 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.9694361573894755E-7,346,1734104 -1 1125315 -1 1713332 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.9623655009790914E-7,1085,1125315 -1 1734104 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
1.9452020163713115E-7,141,19121608 -1 1174888 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.939198762379441E-7,1081,1125315 -1 1506270 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
1.9372156405681018E-7,953,1125315 -1 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.9141178572576775E-7,960,1125315 -1 1174888 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.907515586126619E-7,1089,1125315 -1 1713332 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Influenza virus vaccine' -1 -2 
1.9001037677154585E-7,980,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.8877667579417328E-7,1068,1125315 1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.8821408484298903E-7,691,1174888 -1 1786621 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.8640123358877038E-7,367,1713332 -1 1539403 -1  -2 ,'Amoxicillin' -1 'Simvastatin' -1 -2 
1.8637190088866888E-7,360,1734104 -1 1734104 -1 1734104 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
1.8620971817518074E-7,973,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.8582793603190685E-7,893,1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.8568205618921694E-7,490,1506270 -1 1125315 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.8527778142139145E-7,1026,1125315 1174888 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1.8481305871391113E-7,102,19135941 -1  -2 ,'Thallous chloride Tl201' -1 -2 
1.8428670129675518E-7,1094,1125315 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.8382395397364262E-7,639,1174888 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.8371036387852086E-7,999,1125315 1174888 -1 1539403 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Simvastatin' -1 -2 
1.8304893380690477E-7,121,1346823 -1 19121608 -1  -2 ,'carvedilol' -1 'Influenza virus vaccine' -1 -2 
1.8288956447482753E-7,320,1734104 -1 1308216 -1  -2 ,'Azithromycin' -1 'Lisinopril' -1 -2 
1.8175013296894177E-7,931,1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.8162929213285195E-7,874,1125315 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.8079104786384714E-7,963,1125315 -1 1174888 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
1.807594432737816E-7,930,1125315 -1 1125315 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.8005336179364445E-7,711,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.798091096525138E-7,97,19045045 -1  -2 ,'Vitamin D2' -1 -2 
1.7961533122117544E-7,673,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.7946949646783642E-7,705,1174888 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.7920816346489735E-7,546,1308216 -1 1125315 -1 1174888 -1  -2 ,'Lisinopril' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.7891902932279689E-7,986,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.7885760098163647E-7,965,1125315 -1 1174888 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.775172839009299E-7,315,1539403 -1 1734104 -1  -2 ,'Simvastatin' -1 'Azithromycin' -1 -2 
1.7751421713206366E-7,145,19121608 -1 1125315 -1 1125315 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.768866127878627E-7,137,903963 -1 19121608 -1  -2 ,'Triamcinolone' -1 'Influenza virus vaccine' -1 -2 
1.764799899481762E-7,1116,974166 -1 974166 -1  -2 ,'Hydrochlorothiazide' -1 'Hydrochlorothiazide' -1 -2 
1.7558200483818993E-7,345,1734104 -1 1713332 -1 1125315 -1  -2 ,'Azithromycin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.7509782250767673E-7,706,1174888 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.748712799172683E-7,894,1125315 -1 1125315 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.7470929709219665E-7,839,1125315 -1 1125315 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Codeine' -1 -2 
1.7427281321700367E-7,672,1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7423522541809832E-7,964,1125315 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.7418822442086893E-7,992,1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7331633075690287E-7,677,1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.727358249894803E-7,721,1174888 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.72633827505935E-7,924,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7233884505407986E-7,710,1174888 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7222479337094205E-7,1063,1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7179525330441835E-7,419,1713332 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.6985210247918523E-7,876,1125315 -1 1125315 -1 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1.6868875126019413E-7,1091,1125315 -1 1713332 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.6601411125557673E-7,1013,1125315 1174888 -1 19121608 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
1.651585335736105E-7,409,1713332 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.6473576878080175E-7,403,1713332 -1 1125315 -1 1734104 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.638370413147103E-7,146,19121608 -1 1125315 1174888 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.6377518295216773E-7,640,1174888 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.632666558434689E-7,713,1174888 -1 1174888 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.6195490434324945E-7,358,1734104 -1 1713332 -1 1713332 -1  -2 ,'Azithromycin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1.616928381054088E-7,470,1539403 -1 1125315 -1 1125315 -1  -2 ,'Simvastatin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.6038326281700768E-7,1113,1103314 -1 1125315 1174888 -1  -2 ,'Tramadol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.6006635966645548E-7,497,1503297 -1 1174888 -1  -2 ,'Metformin' -1 'Hydrocodone' -1 -2 
1.5957290081825477E-7,922,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.589460486492595E-7,867,1125315 -1 1125315 1174888 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
1.5770300783787797E-7,634,1174888 -1 1125315 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
1.5751757114650893E-7,984,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5655736279624732E-7,909,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5655736279624732E-7,662,1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5605350284795478E-7,905,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5601378419329932E-7,493,1506270 -1 1174888 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5513827034529242E-7,891,1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5493641526991068E-7,123,19121608 -1 1308216 -1  -2 ,'Influenza virus vaccine' -1 'Lisinopril' -1 -2 
1.546384143477181E-7,547,1308216 -1 1174888 -1 1174888 -1  -2 ,'Lisinopril' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5455094345078344E-7,976,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5446350181627016E-7,671,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5420242755620083E-7,391,974166 -1 1713332 -1  -2 ,'Hydrochlorothiazide' -1 'Amoxicillin' -1 -2 
1.538156923074709E-7,1060,1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
